% 
% 
@RELATION Tamura 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE class {C02, C01, C03} 

@DATA 
2.744140625,4.662833458507077,2827.0,18.0,12.0,42.0,43.0,38.0,58.0,497.0,20.0,19.0,14.0,30.0,19.0,11.0,20.0,176.0,C02
2.6435546875,3.7801341920322633,2912.0,19.0,17.0,27.0,21.0,26.0,71.0,442.0,20.0,12.0,11.0,19.0,18.0,22.0,68.0,139.0,C02
2.7353515625,4.109863559203129,3035.0,26.0,11.0,37.0,33.0,64.0,104.0,141.0,68.0,41.0,26.0,22.0,20.0,13.0,28.0,175.0,C02
3.15087890625,4.725598489711928,2665.0,80.0,48.0,57.0,40.0,30.0,135.0,450.0,23.0,12.0,14.0,21.0,17.0,21.0,61.0,170.0,C02
2.61865234375,3.769977058525138,3013.0,15.0,19.0,33.0,26.0,22.0,20.0,303.0,121.0,24.0,17.0,18.0,20.0,15.0,38.0,140.0,C02
3.01708984375,5.347983236736242,2571.0,201.0,125.0,112.0,54.0,10.0,19.0,241.0,314.0,63.0,25.0,39.0,18.0,18.0,12.0,22.0,C02
3.02490234375,3.896728066457187,2883.0,14.0,15.0,47.0,46.0,76.0,135.0,116.0,23.0,13.0,12.0,33.0,24.0,41.0,93.0,273.0,C02
2.8798828125,4.025594460982533,2845.0,20.0,22.0,58.0,57.0,75.0,144.0,162.0,25.0,13.0,15.0,23.0,22.0,29.0,79.0,255.0,C02
2.53369140625,3.74820652071798,3073.0,17.0,17.0,31.0,34.0,30.0,78.0,362.0,34.0,17.0,11.0,14.0,17.0,19.0,16.0,74.0,C02
3.115234375,4.375210429313513,2857.0,40.0,40.0,56.0,46.0,70.0,167.0,314.0,24.0,18.0,9.0,29.0,16.0,24.0,31.0,103.0,C02
2.7265625,3.498772596316826,3064.0,22.0,20.0,28.0,24.0,18.0,38.0,308.0,59.0,21.0,21.0,22.0,14.0,12.0,28.0,145.0,C02
2.90576171875,4.09657507564688,2821.0,15.0,17.0,58.0,57.0,83.0,148.0,199.0,15.0,9.0,9.0,28.0,29.0,43.0,118.0,195.0,C02
2.85693359375,3.690954129549607,2909.0,30.0,30.0,44.0,31.0,28.0,32.0,221.0,156.0,31.0,18.0,26.0,23.0,31.0,65.0,169.0,C02
2.67919921875,3.917679131724873,2891.0,12.0,11.0,36.0,35.0,36.0,88.0,187.0,54.0,22.0,19.0,24.0,19.0,23.0,48.0,339.0,C02
2.94287109375,4.207227754889784,2983.0,39.0,26.0,29.0,23.0,23.0,38.0,384.0,33.0,18.0,10.0,20.0,14.0,14.0,26.0,164.0,C02
2.55126953125,3.914693125908636,3058.0,128.0,56.0,58.0,28.0,21.0,42.0,289.0,18.0,9.0,9.0,24.0,18.0,14.0,22.0,50.0,C02
2.8349609375,4.147349177302572,2823.0,35.0,23.0,32.0,27.0,36.0,80.0,425.0,35.0,14.0,14.0,20.0,18.0,13.0,25.0,224.0,C02
3.28662109375,4.489741367039827,2842.0,44.0,41.0,65.0,43.0,31.0,69.0,386.0,51.0,44.0,32.0,28.0,18.0,17.0,16.0,117.0,C02
2.6015625,3.450394381817824,3079.0,122.0,46.0,43.0,19.0,18.0,18.0,333.0,41.0,17.0,15.0,17.0,25.0,14.0,15.0,22.0,C02
2.994140625,4.135534453134715,3071.0,44.0,23.0,49.0,22.0,28.0,69.0,320.0,30.0,12.0,14.0,17.0,15.0,20.0,23.0,87.0,C02
2.66455078125,3.721557399336883,3195.0,82.0,35.0,37.0,17.0,16.0,27.0,124.0,88.0,44.0,25.0,29.0,24.0,18.0,32.0,51.0,C02
2.333984375,2.098787863747293,3454.0,27.0,17.0,27.0,13.0,17.0,13.0,80.0,52.0,37.0,19.0,26.0,13.0,10.0,13.0,26.0,C02
2.2216796875,1.8463580875343744,3510.0,14.0,16.0,16.0,9.0,9.0,16.0,52.0,33.0,17.0,12.0,15.0,18.0,25.0,44.0,38.0,C02
2.4921875,2.2596875424558758,3476.0,36.0,29.0,34.0,21.0,10.0,14.0,51.0,48.0,23.0,15.0,27.0,19.0,7.0,14.0,20.0,C02
2.27978515625,1.8121110537512681,3561.0,13.0,15.0,17.0,15.0,14.0,17.0,33.0,19.0,17.0,19.0,26.0,17.0,18.0,12.0,31.0,C02
2.71142578125,2.91239346205225,3190.0,11.0,11.0,34.0,36.0,51.0,119.0,105.0,22.0,10.0,14.0,29.0,18.0,19.0,69.0,106.0,C02
2.36279296875,2.3621437017453637,3427.0,30.0,16.0,21.0,15.0,15.0,20.0,99.0,63.0,18.0,15.0,22.0,19.0,13.0,15.0,36.0,C02
3.1640625,4.905855740060058,2415.0,209.0,218.0,150.0,53.0,17.0,14.0,41.0,290.0,200.0,91.0,79.0,30.0,13.0,12.0,12.0,C02
2.75634765625,3.545428290656145,3018.0,30.0,12.0,35.0,27.0,45.0,115.0,195.0,23.0,14.0,18.0,30.0,26.0,34.0,99.0,123.0,C02
2.61328125,3.3542976361909003,3160.0,45.0,21.0,28.0,24.0,19.0,25.0,266.0,20.0,11.0,16.0,21.0,17.0,18.0,31.0,122.0,C02
2.69140625,3.172807338544022,3133.0,16.0,14.0,27.0,28.0,37.0,81.0,153.0,27.0,17.0,17.0,22.0,22.0,17.0,35.0,198.0,C02
2.58154296875,3.643002709310073,3087.0,38.0,13.0,21.0,20.0,15.0,17.0,270.0,84.0,32.0,18.0,27.0,17.0,14.0,49.0,122.0,C02
2.97900390625,3.8993038114935925,2870.0,95.0,75.0,50.0,20.0,10.0,19.0,24.0,147.0,144.0,114.0,110.0,32.0,18.0,23.0,93.0,C02
3.00830078125,4.511440913787988,2683.0,11.0,16.0,59.0,60.0,116.0,233.0,172.0,24.0,8.0,12.0,42.0,41.0,76.0,130.0,161.0,C02
3.10302734375,4.519380210641564,2827.0,38.0,31.0,45.0,30.0,35.0,68.0,561.0,23.0,17.0,14.0,23.0,12.0,16.0,15.0,89.0,C02
2.87548828125,3.653941799743041,3030.0,42.0,18.0,30.0,18.0,18.0,56.0,346.0,38.0,13.0,13.0,15.0,20.0,15.0,11.0,161.0,C02
3.0087890625,3.8585924826653635,2833.0,22.0,19.0,37.0,28.0,42.0,178.0,362.0,19.0,10.0,25.0,19.0,17.0,13.0,40.0,180.0,C02
2.94970703125,3.564768816219892,2925.0,14.0,19.0,29.0,25.0,22.0,65.0,192.0,45.0,24.0,21.0,41.0,41.0,37.0,134.0,210.0,C02
2.94921875,4.717048804761636,2896.0,58.0,35.0,33.0,19.0,14.0,23.0,519.0,55.0,19.0,15.0,19.0,11.0,16.0,25.0,87.0,C02
2.96875,4.010310222594486,2932.0,114.0,74.0,58.0,27.0,8.0,15.0,36.0,158.0,172.0,94.0,75.0,18.0,15.0,17.0,31.0,C02
2.28466796875,2.7042130560223687,3326.0,17.0,13.0,24.0,14.0,13.0,31.0,178.0,15.0,9.0,16.0,37.0,15.0,19.0,47.0,70.0,C02
2.4677734375,2.1901644136328833,3504.0,41.0,15.0,23.0,12.0,18.0,14.0,95.0,19.0,14.0,15.0,10.0,8.0,13.0,15.0,28.0,C02
2.57421875,2.411931297143782,3337.0,14.0,17.0,15.0,18.0,36.0,51.0,109.0,20.0,12.0,19.0,21.0,14.0,15.0,27.0,119.0,C02
2.89111328125,4.391001702216989,2630.0,39.0,23.0,49.0,36.0,29.0,109.0,487.0,50.0,13.0,16.0,34.0,23.0,30.0,82.0,194.0,C02
2.7236328125,3.8354378297534124,3227.0,65.0,27.0,41.0,17.0,15.0,27.0,101.0,70.0,28.0,16.0,28.0,15.0,15.0,26.0,126.0,C02
3.11328125,4.586300194633863,2707.0,19.0,19.0,41.0,30.0,56.0,116.0,232.0,17.0,15.0,14.0,44.0,50.0,56.0,133.0,295.0,C02
3.1728515625,5.263240824514301,2628.0,22.0,19.0,41.0,21.0,34.0,124.0,303.0,73.0,44.0,18.0,29.0,17.0,18.0,42.0,411.0,C02
2.599609375,4.312721994775293,2939.0,14.0,13.0,27.0,19.0,26.0,32.0,392.0,39.0,24.0,22.0,22.0,15.0,11.0,29.0,220.0,C02
3.0341796875,4.085707668743212,2980.0,18.0,22.0,28.0,36.0,24.0,30.0,244.0,105.0,21.0,15.0,32.0,18.0,10.0,16.0,245.0,C02
2.86767578125,4.536347962233321,2867.0,18.0,19.0,29.0,19.0,24.0,62.0,507.0,19.0,11.0,12.0,15.0,14.0,8.0,16.0,204.0,C02
2.857421875,4.530255762009086,2728.0,102.0,34.0,41.0,23.0,19.0,49.0,395.0,135.0,13.0,13.0,28.0,18.0,28.0,99.0,119.0,C02
3.0703125,5.046864070143047,2641.0,129.0,74.0,66.0,34.0,14.0,23.0,525.0,34.0,12.0,15.0,18.0,19.0,13.0,26.0,201.0,C02
3.13916015625,4.055028143514322,3011.0,38.0,21.0,36.0,27.0,22.0,85.0,270.0,48.0,32.0,15.0,29.0,14.0,16.0,22.0,158.0,C02
2.90673828125,4.7854654873634335,2689.0,72.0,36.0,44.0,37.0,38.0,98.0,540.0,28.0,16.0,18.0,22.0,17.0,14.0,35.0,140.0,C02
3.07421875,4.741836038105224,2744.0,68.0,36.0,38.0,18.0,18.0,30.0,371.0,237.0,51.0,22.0,29.0,23.0,18.0,20.0,121.0,C02
3.0146484375,4.439281396726199,2750.0,24.0,21.0,48.0,56.0,45.0,136.0,194.0,94.0,31.0,23.0,32.0,27.0,20.0,48.0,295.0,C02
3.2021484375,4.332168588622997,2902.0,46.0,33.0,49.0,43.0,36.0,57.0,453.0,76.0,40.0,20.0,21.0,10.0,14.0,12.0,32.0,C02
3.17626953125,4.684391841325853,2689.0,72.0,23.0,51.0,38.0,27.0,73.0,498.0,21.0,14.0,21.0,26.0,24.0,27.0,114.0,126.0,C02
2.69580078125,3.8534535144911692,3046.0,46.0,35.0,41.0,23.0,23.0,20.0,416.0,66.0,18.0,6.0,21.0,11.0,13.0,20.0,39.0,C02
3.24267578125,5.081872572861603,2665.0,79.0,39.0,63.0,34.0,46.0,94.0,347.0,69.0,54.0,37.0,42.0,30.0,49.0,63.0,133.0,C02
2.96337890625,4.013944896668968,2754.0,28.0,89.0,173.0,52.0,16.0,30.0,303.0,23.0,17.0,14.0,83.0,117.0,100.0,32.0,13.0,C03
3.18115234375,4.58086697486555,2501.0,42.0,114.0,183.0,40.0,12.0,12.0,222.0,174.0,35.0,18.0,144.0,189.0,90.0,44.0,24.0,C03
3.06298828125,4.214291670489267,2855.0,108.0,60.0,63.0,25.0,13.0,21.0,226.0,21.0,18.0,11.0,102.0,173.0,119.0,18.0,11.0,C03
2.576171875,3.0868317035600645,3147.0,8.0,28.0,112.0,65.0,27.0,18.0,200.0,20.0,15.0,13.0,55.0,89.0,26.0,12.0,9.0,C03
2.75927734375,3.034767581237732,3153.0,56.0,54.0,79.0,31.0,12.0,11.0,71.0,92.0,12.0,17.0,47.0,57.0,93.0,53.0,6.0,C03
3.15869140625,4.967411811240255,2494.0,159.0,167.0,130.0,41.0,10.0,34.0,233.0,35.0,15.0,14.0,51.0,55.0,107.0,185.0,114.0,C03
2.4453125,2.4763464281444043,3337.0,3.0,22.0,47.0,49.0,33.0,18.0,147.0,23.0,13.0,44.0,65.0,27.0,8.0,6.0,2.0,C03
3.04150390625,4.512701015225473,2595.0,10.0,19.0,113.0,172.0,84.0,56.0,403.0,24.0,20.0,100.0,154.0,61.0,12.0,15.0,6.0,C03
3.04736328125,5.045960803621935,2377.0,14.0,34.0,240.0,219.0,24.0,19.0,233.0,158.0,55.0,37.0,63.0,37.0,45.0,100.0,189.0,C03
2.9501953125,3.916349791273481,2767.0,25.0,59.0,172.0,73.0,22.0,16.0,206.0,122.0,22.0,25.0,100.0,126.0,71.0,18.0,20.0,C03
3.15283203125,4.5343959432291125,2484.0,50.0,142.0,174.0,49.0,12.0,20.0,399.0,37.0,16.0,19.0,113.0,202.0,98.0,21.0,8.0,C03
2.6796875,3.1576221739625048,3124.0,69.0,70.0,50.0,23.0,10.0,13.0,171.0,29.0,12.0,10.0,98.0,121.0,27.0,13.0,4.0,C03
3.0830078125,4.599777604768375,2556.0,58.0,154.0,159.0,46.0,15.0,10.0,306.0,59.0,16.0,17.0,96.0,116.0,159.0,62.0,15.0,C03
2.95166015625,3.5826899719943133,2919.0,7.0,21.0,98.0,158.0,68.0,34.0,246.0,25.0,20.0,21.0,42.0,45.0,55.0,71.0,14.0,C03
3.0126953125,3.8232634345850816,2845.0,80.0,102.0,102.0,33.0,22.0,56.0,227.0,14.0,13.0,25.0,132.0,146.0,29.0,10.0,8.0,C03
2.53564453125,3.6907054835069584,2965.0,38.0,46.0,41.0,25.0,18.0,30.0,198.0,20.0,21.0,91.0,152.0,78.0,32.0,19.0,70.0,C03
2.99462890625,3.796418955024823,2883.0,26.0,89.0,145.0,41.0,13.0,16.0,36.0,171.0,50.0,31.0,66.0,69.0,112.0,86.0,10.0,C03
2.6220703125,3.3818458435462193,3021.0,97.0,96.0,90.0,24.0,21.0,62.0,115.0,10.0,15.0,10.0,49.0,62.0,89.0,69.0,14.0,C03
3.068359375,4.393390919186038,2705.0,52.0,19.0,42.0,33.0,68.0,121.0,72.0,15.0,13.0,40.0,244.0,177.0,47.0,88.0,108.0,C03
3.09033203125,4.506782437787249,2650.0,137.0,91.0,95.0,41.0,63.0,177.0,147.0,13.0,20.0,112.0,206.0,65.0,11.0,9.0,7.0,C03
2.89697265625,3.801060169465462,2896.0,10.0,11.0,34.0,33.0,63.0,121.0,38.0,10.0,104.0,127.0,124.0,46.0,56.0,86.0,85.0,C03
3.11328125,4.687077291582113,2493.0,141.0,130.0,159.0,119.0,167.0,175.0,20.0,22.0,80.0,132.0,128.0,31.0,16.0,15.0,16.0,C03
3.23828125,5.613016160849521,2539.0,136.0,65.0,68.0,29.0,36.0,90.0,245.0,15.0,24.0,104.0,248.0,148.0,54.0,10.0,33.0,C03
3.19189453125,4.576635234800212,2523.0,55.0,139.0,160.0,55.0,12.0,21.0,96.0,224.0,66.0,26.0,88.0,136.0,168.0,64.0,11.0,C03
2.998046875,4.4048289628840225,2812.0,24.0,31.0,81.0,73.0,106.0,93.0,23.0,17.0,46.0,151.0,154.0,46.0,28.0,33.0,126.0,C03
2.8720703125,4.147716216730507,2951.0,35.0,70.0,183.0,130.0,35.0,13.0,16.0,21.0,86.0,94.0,78.0,24.0,16.0,17.0,75.0,C03
2.96533203125,4.033372191449364,2725.0,10.0,12.0,86.0,133.0,122.0,26.0,75.0,291.0,43.0,21.0,56.0,82.0,103.0,50.0,9.0,C03
3.10595703125,4.181443313711615,2731.0,7.0,10.0,61.0,97.0,136.0,102.0,40.0,111.0,129.0,86.0,70.0,41.0,26.0,69.0,128.0,C03
3.11083984375,4.772619599533543,2470.0,7.0,9.0,77.0,119.0,177.0,85.0,26.0,132.0,177.0,98.0,96.0,56.0,59.0,118.0,138.0,C03
2.47216796875,3.1007460657619745,3125.0,15.0,9.0,33.0,54.0,87.0,79.0,22.0,83.0,82.0,39.0,52.0,25.0,30.0,40.0,69.0,C03
3.11474609375,4.208452671106329,2727.0,71.0,170.0,192.0,107.0,138.0,103.0,21.0,13.0,18.0,11.0,48.0,61.0,92.0,57.0,15.0,C03
3.048828125,3.972527586210213,2767.0,10.0,14.0,54.0,58.0,80.0,54.0,19.0,17.0,107.0,140.0,199.0,117.0,127.0,71.0,10.0,C03
2.810546875,4.114059121983758,2750.0,169.0,121.0,162.0,167.0,124.0,28.0,9.0,9.0,16.0,25.0,139.0,79.0,23.0,13.0,10.0,C03
2.98095703125,4.0350867248417055,2856.0,15.0,11.0,50.0,57.0,107.0,133.0,18.0,14.0,48.0,116.0,189.0,49.0,20.0,30.0,131.0,C03
2.8515625,4.278450722500355,2595.0,52.0,110.0,187.0,53.0,7.0,14.0,364.0,34.0,17.0,23.0,67.0,87.0,140.0,79.0,15.0,C03
2.994140625,4.1782868390850645,2764.0,26.0,126.0,227.0,134.0,129.0,117.0,35.0,19.0,15.0,16.0,136.0,65.0,12.0,17.0,6.0,C03
3.02099609375,4.327544227468538,2845.0,74.0,85.0,112.0,100.0,121.0,81.0,19.0,11.0,25.0,48.0,118.0,88.0,27.0,13.0,77.0,C03
2.9755859375,4.33883015766938,2653.0,19.0,17.0,100.0,123.0,96.0,22.0,17.0,26.0,153.0,122.0,125.0,54.0,74.0,174.0,69.0,C03
3.0283203125,4.597916916752512,2802.0,30.0,18.0,67.0,44.0,96.0,144.0,56.0,12.0,24.0,62.0,229.0,127.0,31.0,25.0,77.0,C03
2.95751953125,5.052012914196802,2589.0,170.0,60.0,56.0,21.0,10.0,11.0,269.0,63.0,12.0,10.0,99.0,163.0,191.0,103.0,17.0,C03
2.6357421875,2.9400003133647714,3181.0,67.0,32.0,53.0,45.0,52.0,92.0,59.0,13.0,64.0,67.0,59.0,26.0,12.0,14.0,8.0,C03
2.765625,3.079214726803005,3133.0,21.0,45.0,78.0,25.0,10.0,12.0,9.0,13.0,50.0,95.0,127.0,114.0,63.0,38.0,11.0,C03
2.82958984375,3.42665888017297,3035.0,70.0,57.0,58.0,62.0,106.0,84.0,23.0,17.0,33.0,102.0,102.0,30.0,14.0,12.0,39.0,C03
2.92041015625,4.530708526489563,2612.0,75.0,173.0,240.0,159.0,162.0,107.0,18.0,15.0,13.0,10.0,94.0,122.0,25.0,13.0,6.0,C03
3.0615234375,4.200879085394368,2743.0,10.0,19.0,19.0,16.0,20.0,26.0,218.0,20.0,16.0,22.0,142.0,201.0,134.0,63.0,175.0,C03
3.14208984375,4.4516636128732845,2585.0,54.0,119.0,179.0,61.0,36.0,97.0,198.0,44.0,30.0,29.0,129.0,117.0,89.0,43.0,34.0,C03
3.0556640625,4.353758628463011,2863.0,42.0,27.0,31.0,27.0,22.0,30.0,182.0,30.0,19.0,30.0,239.0,175.0,30.0,12.0,85.0,C03
3.03076171875,4.500840097626959,2688.0,14.0,13.0,58.0,67.0,109.0,108.0,23.0,21.0,62.0,144.0,158.0,66.0,32.0,46.0,235.0,C03
3.03955078125,4.878101192087975,2559.0,20.0,38.0,141.0,185.0,84.0,28.0,17.0,111.0,165.0,85.0,93.0,65.0,67.0,56.0,130.0,C03
3.05322265625,4.84474567162723,2425.0,36.0,122.0,139.0,58.0,11.0,16.0,14.0,129.0,191.0,94.0,172.0,186.0,196.0,42.0,13.0,C03
3.1435546875,4.42102637205841,2638.0,61.0,168.0,150.0,43.0,18.0,31.0,273.0,34.0,8.0,19.0,75.0,126.0,134.0,54.0,12.0,C03
3.02197265625,4.859558026527798,2474.0,28.0,108.0,171.0,48.0,12.0,12.0,77.0,155.0,104.0,64.0,142.0,150.0,163.0,97.0,39.0,C03
3.1318359375,4.4237919825934044,2668.0,89.0,130.0,116.0,36.0,15.0,14.0,179.0,109.0,18.0,20.0,75.0,104.0,147.0,109.0,15.0,C03
2.72705078125,3.251119350900342,3032.0,43.0,93.0,115.0,29.0,14.0,13.0,40.0,60.0,53.0,45.0,61.0,39.0,71.0,96.0,40.0,C03
3.1357421875,4.30982267430497,2645.0,57.0,145.0,181.0,48.0,40.0,100.0,227.0,15.0,13.0,17.0,79.0,104.0,110.0,53.0,10.0,C03
3.22607421875,4.598833808309029,2636.0,136.0,114.0,104.0,30.0,17.0,45.0,264.0,27.0,15.0,15.0,131.0,141.0,87.0,74.0,8.0,C03
2.8994140625,3.783755959085869,2887.0,45.0,108.0,122.0,36.0,11.0,11.0,165.0,95.0,22.0,11.0,84.0,106.0,101.0,29.0,11.0,C03
2.77197265625,4.050093154027433,2932.0,15.0,19.0,83.0,132.0,145.0,33.0,26.0,126.0,106.0,55.0,48.0,19.0,17.0,15.0,73.0,C03
3.0576171875,4.885599492754408,2495.0,235.0,163.0,207.0,224.0,129.0,33.0,12.0,8.0,9.0,8.0,74.0,138.0,77.0,22.0,10.0,C03
2.6640625,4.294597070037032,2870.0,17.0,10.0,45.0,53.0,97.0,124.0,86.0,160.0,120.0,58.0,43.0,18.0,11.0,19.0,113.0,C03
2.6875,2.814591608789205,3366.0,23.0,10.0,21.0,10.0,9.0,12.0,62.0,33.0,21.0,25.0,87.0,64.0,50.0,16.0,35.0,C03
2.66650390625,3.696032867353089,3064.0,64.0,20.0,34.0,26.0,22.0,62.0,133.0,17.0,13.0,44.0,173.0,82.0,24.0,10.0,56.0,C03
2.7265625,4.231838564186569,2896.0,16.0,14.0,18.0,12.0,10.0,11.0,86.0,59.0,13.0,11.0,85.0,120.0,158.0,130.0,205.0,C03
3.1298828125,4.114637544213346,2797.0,36.0,20.0,102.0,157.0,85.0,22.0,22.0,80.0,44.0,69.0,162.0,33.0,13.0,67.0,135.0,C03
2.6005859375,3.4612942286578674,3173.0,23.0,26.0,26.0,20.0,20.0,62.0,68.0,20.0,15.0,19.0,89.0,139.0,71.0,28.0,45.0,C03
3.1044921875,4.4056630702725466,2652.0,24.0,33.0,75.0,89.0,54.0,19.0,17.0,10.0,76.0,153.0,196.0,110.0,151.0,140.0,45.0,C03
3.16162109375,4.652391644981331,2563.0,149.0,174.0,151.0,43.0,31.0,43.0,232.0,14.0,10.0,12.0,56.0,48.0,113.0,116.0,89.0,C03
3.142578125,4.699666122582125,2533.0,54.0,85.0,172.0,113.0,51.0,37.0,278.0,82.0,27.0,25.0,73.0,60.0,96.0,134.0,24.0,C03
2.87646484375,3.7924171974090317,2909.0,78.0,67.0,65.0,45.0,63.0,130.0,85.0,14.0,11.0,30.0,171.0,99.0,22.0,11.0,44.0,C03
3.08935546875,4.922010781379715,2451.0,122.0,181.0,165.0,49.0,31.0,69.0,269.0,23.0,8.0,15.0,62.0,82.0,151.0,131.0,35.0,C03
2.69287109375,4.281364846486351,2786.0,17.0,14.0,22.0,10.0,13.0,14.0,22.0,10.0,62.0,166.0,334.0,255.0,64.0,25.0,30.0,C03
2.98291015625,4.733052721233445,2504.0,21.0,15.0,51.0,41.0,74.0,137.0,49.0,9.0,15.0,19.0,210.0,250.0,68.0,53.0,328.0,C03
3.03515625,4.389915559900524,2671.0,11.0,15.0,42.0,50.0,82.0,140.0,64.0,27.0,96.0,173.0,154.0,48.0,26.0,58.0,187.0,C03
2.7490234375,3.0722985993022096,3160.0,80.0,40.0,51.0,37.0,62.0,77.0,30.0,10.0,12.0,12.0,79.0,86.0,66.0,16.0,26.0,C03
3.06494140625,4.172070405553495,2911.0,26.0,19.0,53.0,39.0,59.0,88.0,75.0,11.0,23.0,21.0,194.0,164.0,35.0,17.0,109.0,C03
2.994140625,4.418452017108462,2628.0,124.0,129.0,212.0,196.0,147.0,69.0,26.0,54.0,94.0,57.0,53.0,19.0,15.0,15.0,6.0,C03
3.1728515625,4.688589713598242,2538.0,127.0,172.0,133.0,42.0,22.0,48.0,190.0,69.0,15.0,17.0,80.0,81.0,149.0,143.0,18.0,C03
3.0849609375,4.420074447583044,2616.0,21.0,93.0,184.0,86.0,12.0,12.0,99.0,192.0,72.0,31.0,89.0,103.0,148.0,78.0,8.0,C03
2.95654296875,4.605302777519939,2685.0,98.0,94.0,88.0,33.0,20.0,41.0,283.0,22.0,36.0,82.0,155.0,117.0,57.0,17.0,16.0,C03
2.966796875,4.63304637428219,2460.0,63.0,155.0,142.0,37.0,16.0,20.0,315.0,144.0,22.0,24.0,179.0,173.0,59.0,24.0,11.0,C03
2.7939453125,3.730063446393422,2935.0,53.0,143.0,120.0,33.0,10.0,22.0,181.0,9.0,7.0,13.0,46.0,58.0,95.0,102.0,17.0,C03
2.9755859375,3.4795832686406705,2899.0,46.0,133.0,146.0,39.0,25.0,27.0,106.0,68.0,19.0,14.0,52.0,64.0,91.0,102.0,13.0,C03
3.06201171875,3.741584796442074,2727.0,80.0,146.0,189.0,48.0,18.0,20.0,153.0,17.0,11.0,12.0,87.0,106.0,134.0,78.0,18.0,C03
3.1162109375,4.394343173979383,2723.0,48.0,22.0,87.0,123.0,162.0,86.0,24.0,13.0,104.0,146.0,131.0,33.0,12.0,20.0,110.0,C03
3.01318359375,3.9902278773348265,2620.0,15.0,53.0,167.0,118.0,55.0,33.0,33.0,52.0,132.0,83.0,95.0,70.0,90.0,146.0,82.0,C03
3.208984375,5.1430394128076955,2379.0,183.0,109.0,103.0,52.0,32.0,43.0,133.0,175.0,55.0,34.0,101.0,114.0,182.0,133.0,16.0,C03
2.7158203125,3.21432364345656,3065.0,10.0,13.0,20.0,19.0,26.0,68.0,100.0,17.0,54.0,118.0,105.0,43.0,16.0,46.0,124.0,C03
2.9130859375,4.143496807379419,2735.0,12.0,63.0,218.0,118.0,28.0,15.0,178.0,58.0,33.0,28.0,39.0,29.0,45.0,127.0,118.0,C03
3.19775390625,5.002158893232303,2634.0,173.0,66.0,58.0,27.0,16.0,37.0,240.0,18.0,12.0,14.0,122.0,163.0,172.0,71.0,21.0,C03
3.0791015625,4.2743517605102435,2671.0,142.0,93.0,72.0,28.0,11.0,16.0,233.0,84.0,33.0,24.0,96.0,99.0,143.0,85.0,14.0,C03
3.0830078125,4.42817753845461,2626.0,101.0,145.0,140.0,40.0,13.0,25.0,127.0,113.0,47.0,26.0,62.0,73.0,105.0,136.0,65.0,C03
3.06103515625,4.234912469762799,2660.0,92.0,129.0,118.0,32.0,11.0,18.0,82.0,203.0,39.0,15.0,75.0,97.0,144.0,109.0,20.0,C03
3.16943359375,4.9643133192347815,2556.0,159.0,60.0,79.0,57.0,69.0,195.0,127.0,18.0,9.0,56.0,242.0,175.0,18.0,11.0,13.0,C03
3.052734375,4.864056937057968,2507.0,58.0,38.0,112.0,140.0,163.0,141.0,37.0,123.0,149.0,81.0,85.0,28.0,18.0,24.0,140.0,C03
3.22705078125,4.997230893922644,2495.0,20.0,119.0,225.0,56.0,9.0,8.0,43.0,113.0,111.0,84.0,85.0,53.0,102.0,232.0,89.0,C03
3.15576171875,4.49370764866345,2521.0,49.0,146.0,155.0,49.0,9.0,14.0,386.0,62.0,16.0,12.0,116.0,161.0,117.0,19.0,12.0,C03
2.6083984375,3.7705871094447954,3040.0,49.0,20.0,77.0,127.0,131.0,52.0,80.0,113.0,46.0,26.0,23.0,15.0,8.0,9.0,28.0,C03
2.98291015625,4.054019039930917,2785.0,75.0,130.0,122.0,29.0,17.0,29.0,261.0,21.0,9.0,9.0,73.0,95.0,123.0,58.0,8.0,C03
2.97412109375,4.202806519481698,2851.0,14.0,19.0,147.0,143.0,86.0,22.0,19.0,102.0,99.0,71.0,66.0,25.0,14.0,23.0,143.0,C03
2.85546875,4.288316455788994,2722.0,78.0,140.0,139.0,35.0,11.0,9.0,144.0,88.0,22.0,25.0,48.0,57.0,95.0,161.0,70.0,C03
% 
% 
% 
